날짜,결제시각,메뉴명,수량,결제금액
2025-07-19,20:24,계란찜,1,7000
2025-07-19,20:31,소주,1,5000
2025-07-19,20:36,맥주,1,5000
2025-07-19,20:45,오돌뼈,1,17000
2025-07-19,20:55,닭발,1,18000
2025-07-19,21:00,소주,1,5000
2025-07-19,21:00,오돌뼈,1,17000
2025-07-19,21:02,소주,1,5000
2025-07-19,21:03,계란찜,1,7000
2025-07-19,21:09,맥주,1,5000
2025-07-19,21:09,맥주,1,5000
2025-07-19,21:09,닭발,1,18000
2025-07-19,21:16,오돌뼈,1,17000
2025-07-19,21:17,김치전,1,15000
2025-07-19,21:20,맥주,1,5000
2025-07-19,21:38,소주,1,5000
2025-07-19,21:42,소주,1,5000
2025-07-19,21:47,맥주,1,5000
2025-07-19,21:57,하이볼,1,7000
2025-07-19,22:08,소주,1,5000
2025-07-19,22:13,오돌뼈,1,17000
2025-07-19,22:24,하이볼,1,7000
2025-07-19,22:32,김치전,1,15000
2025-07-19,22:33,소주,1,5000
2025-07-19,22:40,오돌뼈,1,17000
2025-07-19,22:45,계란찜,1,7000
2025-07-19,23:33,김치전,1,15000
2025-07-19,23:50,닭발,1,18000
2025-07-20,18:46,맥주,1,5000
2025-07-20,19:07,하이볼,1,7000
2025-07-20,19:08,하이볼,1,7000
2025-07-20,19:46,맥주,1,5000
2025-07-20,20:04,소주,1,5000
2025-07-20,20:34,하이볼,1,7000
2025-07-20,21:02,하이볼,1,7000
2025-07-20,21:24,소주,1,5000
2025-07-20,21:29,소주,1,5000
2025-07-20,21:34,맥주,1,5000
2025-07-20,21:34,하이볼,1,7000
2025-07-20,21:34,계란찜,1,7000
2025-07-20,21:41,소주,1,5000
2025-07-20,21:46,닭발,1,18000
2025-07-20,21:58,닭발,1,18000
2025-07-20,22:06,오돌뼈,1,17000
2025-07-20,22:09,오돌뼈,1,17000
2025-07-20,22:24,맥주,1,5000
2025-07-20,22:29,계란찜,1,7000
2025-07-20,22:53,소주,1,5000
2025-07-20,23:50,하이볼,1,7000
2025-07-21,19:29,하이볼,1,7000
2025-07-21,19:50,소주,1,5000
2025-07-21,19:53,김치전,1,15000
2025-07-21,19:54,맥주,1,5000
2025-07-21,20:23,맥주,1,5000
2025-07-21,20:42,소주,1,5000
2025-07-21,20:49,오돌뼈,1,17000
2025-07-21,21:04,닭발,1,18000
2025-07-21,21:09,오돌뼈,1,17000
2025-07-21,21:10,닭발,1,18000
2025-07-21,21:29,닭발,1,18000
2025-07-21,21:33,소주,1,5000
2025-07-21,21:34,소주,1,5000
2025-07-21,21:38,맥주,1,5000
2025-07-21,22:05,소주,1,5000
2025-07-21,22:28,소주,1,5000
2025-07-21,22:29,하이볼,1,7000
2025-07-21,22:35,김치전,1,15000
2025-07-21,22:42,김치전,1,15000
2025-07-21,22:50,닭발,1,18000
2025-07-21,22:52,맥주,1,5000
2025-07-21,23:26,소주,1,5000
2025-07-21,23:27,닭발,1,18000
2025-07-22,19:29,계란찜,1,7000
2025-07-22,19:31,소주,1,5000
2025-07-22,19:35,계란찜,1,7000
2025-07-22,19:47,소주,1,5000
2025-07-22,20:00,맥주,1,5000
2025-07-22,20:10,소주,1,5000
2025-07-22,20:11,오돌뼈,1,17000
2025-07-22,20:23,오돌뼈,1,17000
2025-07-22,20:27,오돌뼈,1,17000
2025-07-22,20:34,맥주,1,5000
2025-07-22,20:47,맥주,1,5000
2025-07-22,20:56,닭발,1,18000
2025-07-22,20:58,닭발,1,18000
2025-07-22,21:16,오돌뼈,1,17000
2025-07-22,21:18,소주,1,5000
2025-07-22,21:18,맥주,1,5000
2025-07-22,21:21,맥주,1,5000
2025-07-22,21:22,소주,1,5000
2025-07-22,21:25,김치전,1,15000
2025-07-22,21:41,김치전,1,15000
2025-07-22,21:55,닭발,1,18000
2025-07-22,21:56,소주,1,5000
2025-07-22,21:57,닭발,1,18000
2025-07-22,22:15,맥주,1,5000
2025-07-22,22:25,소주,1,5000
2025-07-22,22:26,맥주,1,5000
2025-07-22,22:38,소주,1,5000
2025-07-22,22:45,하이볼,1,7000
2025-07-22,22:50,소주,1,5000
2025-07-22,22:50,하이볼,1,7000
2025-07-22,23:07,하이볼,1,7000
2025-07-22,23:33,김치전,1,15000
2025-07-22,23:50,맥주,1,5000
2025-07-23,19:57,맥주,1,5000
2025-07-23,20:18,소주,1,5000
2025-07-23,20:23,맥주,1,5000
2025-07-23,20:24,맥주,1,5000
2025-07-23,20:41,맥주,1,5000
2025-07-23,20:45,소주,1,5000
2025-07-23,21:03,닭발,1,18000
2025-07-23,21:06,소주,1,5000
2025-07-23,21:18,오돌뼈,1,17000
2025-07-23,21:23,닭발,1,18000
2025-07-23,21:36,김치전,1,15000
2025-07-23,21:48,소주,1,5000
2025-07-23,21:53,맥주,1,5000
2025-07-23,22:01,맥주,1,5000
2025-07-23,22:23,맥주,1,5000
2025-07-23,22:25,맥주,1,5000
2025-07-23,22:47,맥주,1,5000
2025-07-23,23:10,소주,1,5000
2025-07-23,23:18,하이볼,1,7000
2025-07-23,23:24,소주,1,5000
2025-07-23,23:26,소주,1,5000
2025-07-23,23:34,소주,1,5000
2025-07-23,23:47,김치전,1,15000
2025-07-24,19:45,하이볼,1,7000
2025-07-24,19:54,계란찜,1,7000
2025-07-24,20:21,소주,1,5000
2025-07-24,20:26,김치전,1,15000
2025-07-24,20:27,계란찜,1,7000
2025-07-24,20:44,소주,1,5000
2025-07-24,20:44,소주,1,5000
2025-07-24,20:54,맥주,1,5000
2025-07-24,21:07,맥주,1,5000
2025-07-24,21:09,오돌뼈,1,17000
2025-07-24,21:10,소주,1,5000
2025-07-24,21:13,맥주,1,5000
2025-07-24,21:17,닭발,1,18000
2025-07-24,21:21,맥주,1,5000
2025-07-24,21:25,소주,1,5000
2025-07-24,21:26,닭발,1,18000
2025-07-24,21:28,김치전,1,15000
2025-07-24,21:47,소주,1,5000
2025-07-24,21:54,소주,1,5000
2025-07-24,22:01,소주,1,5000
2025-07-24,22:01,오돌뼈,1,17000
2025-07-24,22:02,소주,1,5000
2025-07-24,22:06,오돌뼈,1,17000
2025-07-24,22:14,맥주,1,5000
2025-07-24,22:17,맥주,1,5000
2025-07-24,22:19,오돌뼈,1,17000
2025-07-24,22:26,맥주,1,5000
2025-07-24,22:27,하이볼,1,7000
2025-07-24,22:29,닭발,1,18000
2025-07-24,22:33,김치전,1,15000
2025-07-24,22:38,맥주,1,5000
2025-07-24,22:42,닭발,1,18000
2025-07-24,23:05,김치전,1,15000
2025-07-24,23:42,닭발,1,18000
2025-07-24,23:50,하이볼,1,7000
2025-07-25,18:55,소주,1,5000
2025-07-25,18:59,닭발,1,18000
2025-07-25,19:03,김치전,1,15000
2025-07-25,19:18,소주,1,5000
2025-07-25,19:32,닭발,1,18000
2025-07-25,19:43,닭발,1,18000
2025-07-25,19:54,맥주,1,5000
2025-07-25,19:57,오돌뼈,1,17000
2025-07-25,20:16,소주,1,5000
2025-07-25,20:18,오돌뼈,1,17000
2025-07-25,20:21,맥주,1,5000
2025-07-25,20:24,맥주,1,5000
2025-07-25,20:24,맥주,1,5000
2025-07-25,20:38,김치전,1,15000
2025-07-25,20:39,소주,1,5000
2025-07-25,20:42,맥주,1,5000
2025-07-25,20:47,맥주,1,5000
2025-07-25,20:54,맥주,1,5000
2025-07-25,20:57,소주,1,5000
2025-07-25,20:58,맥주,1,5000
2025-07-25,21:07,소주,1,5000
2025-07-25,21:11,소주,1,5000
2025-07-25,21:22,하이볼,1,7000
2025-07-25,21:23,김치전,1,15000
2025-07-25,21:26,맥주,1,5000
2025-07-25,21:35,닭발,1,18000
2025-07-25,21:57,김치전,1,15000
2025-07-25,21:58,맥주,1,5000
2025-07-25,21:58,김치전,1,15000
2025-07-25,22:05,맥주,1,5000
2025-07-25,22:12,닭발,1,18000
2025-07-25,22:21,맥주,1,5000
2025-07-25,22:32,소주,1,5000
2025-07-25,22:45,오돌뼈,1,17000
2025-07-25,23:24,소주,1,5000
2025-07-25,23:32,계란찜,1,7000
2025-07-26,20:14,맥주,1,5000
2025-07-26,20:15,소주,1,5000
2025-07-26,20:20,소주,1,5000
2025-07-26,20:25,닭발,1,18000
2025-07-26,20:26,오돌뼈,1,17000
2025-07-26,20:28,오돌뼈,1,17000
2025-07-26,20:29,계란찜,1,7000
2025-07-26,20:30,닭발,1,18000
2025-07-26,20:30,오돌뼈,1,17000
2025-07-26,20:39,맥주,1,5000
2025-07-26,20:46,소주,1,5000
2025-07-26,20:48,닭발,1,18000
2025-07-26,20:49,닭발,1,18000
2025-07-26,20:54,오돌뼈,1,17000
2025-07-26,21:02,맥주,1,5000
2025-07-26,21:02,하이볼,1,7000
2025-07-26,21:06,소주,1,5000
2025-07-26,21:09,하이볼,1,7000
2025-07-26,21:12,맥주,1,5000
2025-07-26,21:12,김치전,1,15000
2025-07-26,21:15,닭발,1,18000
2025-07-26,21:18,계란찜,1,7000
2025-07-26,21:19,맥주,1,5000
2025-07-26,21:21,소주,1,5000
2025-07-26,21:21,맥주,1,5000
2025-07-26,21:31,하이볼,1,7000
2025-07-26,21:31,김치전,1,15000
2025-07-26,21:32,계란찜,1,7000
2025-07-26,21:33,맥주,1,5000
2025-07-26,21:34,맥주,1,5000
2025-07-26,21:35,맥주,1,5000
2025-07-26,21:35,하이볼,1,7000
2025-07-26,21:44,닭발,1,18000
2025-07-26,21:45,소주,1,5000
2025-07-26,21:50,계란찜,1,7000
2025-07-26,21:52,김치전,1,15000
2025-07-26,21:53,맥주,1,5000
2025-07-26,21:53,김치전,1,15000
2025-07-26,21:55,맥주,1,5000
2025-07-26,21:58,오돌뼈,1,17000
2025-07-26,22:03,오돌뼈,1,17000
2025-07-26,22:07,계란찜,1,7000
2025-07-26,22:13,김치전,1,15000
2025-07-26,22:15,하이볼,1,7000
2025-07-26,22:26,소주,1,5000
2025-07-26,22:40,소주,1,5000
2025-07-26,22:47,김치전,1,15000
2025-07-26,22:52,김치전,1,15000
2025-07-26,23:04,맥주,1,5000
2025-07-26,23:06,하이볼,1,7000
2025-07-26,23:10,소주,1,5000
2025-07-26,23:50,맥주,1,5000
2025-07-27,19:17,맥주,1,5000
2025-07-27,19:50,김치전,1,15000
2025-07-27,20:23,소주,1,5000
2025-07-27,20:46,닭발,1,18000
2025-07-27,21:13,닭발,1,18000
2025-07-27,21:56,계란찜,1,7000
2025-07-27,22:02,맥주,1,5000
2025-07-27,22:24,소주,1,5000
2025-07-27,22:37,소주,1,5000
2025-07-27,22:43,닭발,1,18000
2025-07-27,23:04,소주,1,5000
2025-07-27,23:07,맥주,1,5000
2025-07-27,23:50,소주,1,5000
2025-07-28,19:07,소주,1,5000
2025-07-28,20:01,맥주,1,5000
2025-07-28,20:01,닭발,1,18000
2025-07-28,20:09,소주,1,5000
2025-07-28,20:16,김치전,1,15000
2025-07-28,20:28,오돌뼈,1,17000
2025-07-28,20:40,오돌뼈,1,17000
2025-07-28,20:42,하이볼,1,7000
2025-07-28,20:46,소주,1,5000
2025-07-28,21:08,계란찜,1,7000
2025-07-28,21:17,김치전,1,15000
2025-07-28,21:20,하이볼,1,7000
2025-07-28,21:40,하이볼,1,7000
2025-07-28,21:59,소주,1,5000
2025-07-28,21:59,김치전,1,15000
2025-07-28,22:02,김치전,1,15000
2025-07-28,22:14,소주,1,5000
2025-07-28,22:21,맥주,1,5000
2025-07-28,22:29,맥주,1,5000
2025-07-28,22:40,소주,1,5000
2025-07-28,23:13,계란찜,1,7000
2025-07-28,23:50,닭발,1,18000
2025-07-28,23:50,김치전,1,15000
2025-07-29,19:46,오돌뼈,1,17000
2025-07-29,20:03,하이볼,1,7000
2025-07-29,20:16,오돌뼈,1,17000
2025-07-29,20:24,소주,1,5000
2025-07-29,20:35,김치전,1,15000
2025-07-29,20:50,소주,1,5000
2025-07-29,21:01,소주,1,5000
2025-07-29,21:01,닭발,1,18000
2025-07-29,21:10,소주,1,5000
2025-07-29,21:11,소주,1,5000
2025-07-29,21:13,닭발,1,18000
2025-07-29,21:36,계란찜,1,7000
2025-07-29,22:00,맥주,1,5000
2025-07-29,22:08,김치전,1,15000
2025-07-29,22:13,하이볼,1,7000
2025-07-29,22:14,맥주,1,5000
2025-07-29,22:39,닭발,1,18000
2025-07-29,22:53,맥주,1,5000
2025-07-29,22:54,맥주,1,5000
2025-07-29,22:54,하이볼,1,7000
2025-07-29,23:03,소주,1,5000
2025-07-29,23:23,오돌뼈,1,17000
2025-07-30,19:09,소주,1,5000
2025-07-30,20:00,하이볼,1,7000
2025-07-30,20:06,소주,1,5000
2025-07-30,20:16,김치전,1,15000
2025-07-30,20:17,소주,1,5000
2025-07-30,20:17,김치전,1,15000
2025-07-30,20:20,소주,1,5000
2025-07-30,20:50,맥주,1,5000
2025-07-30,20:51,김치전,1,15000
2025-07-30,20:58,오돌뼈,1,17000
2025-07-30,21:01,오돌뼈,1,17000
2025-07-30,21:06,하이볼,1,7000
2025-07-30,21:12,오돌뼈,1,17000
2025-07-30,21:18,소주,1,5000
2025-07-30,21:18,하이볼,1,7000
2025-07-30,21:24,닭발,1,18000
2025-07-30,21:35,오돌뼈,1,17000
2025-07-30,21:38,맥주,1,5000
2025-07-30,21:38,맥주,1,5000
2025-07-30,21:38,닭발,1,18000
2025-07-30,21:43,김치전,1,15000
2025-07-30,21:45,소주,1,5000
2025-07-30,21:47,소주,1,5000
2025-07-30,21:48,하이볼,1,7000
2025-07-30,21:54,맥주,1,5000
2025-07-30,22:00,맥주,1,5000
2025-07-30,22:01,닭발,1,18000
2025-07-30,22:07,닭발,1,18000
2025-07-30,22:08,맥주,1,5000
2025-07-30,22:09,김치전,1,15000
2025-07-30,22:33,계란찜,1,7000
2025-07-30,22:34,오돌뼈,1,17000
2025-07-30,22:38,계란찜,1,7000
2025-07-30,22:41,소주,1,5000
2025-07-30,22:41,소주,1,5000
2025-07-30,22:44,오돌뼈,1,17000
2025-07-30,23:02,소주,1,5000
2025-07-31,19:04,맥주,1,5000
2025-07-31,19:05,닭발,1,18000
2025-07-31,19:13,김치전,1,15000
2025-07-31,19:49,닭발,1,18000
2025-07-31,20:06,오돌뼈,1,17000
2025-07-31,20:12,김치전,1,15000
2025-07-31,20:14,닭발,1,18000
2025-07-31,20:24,닭발,1,18000
2025-07-31,20:31,소주,1,5000
2025-07-31,20:54,맥주,1,5000
2025-07-31,20:56,소주,1,5000
2025-07-31,20:56,오돌뼈,1,17000
2025-07-31,20:59,소주,1,5000
2025-07-31,21:04,닭발,1,18000
2025-07-31,21:08,하이볼,1,7000
2025-07-31,21:11,하이볼,1,7000
2025-07-31,21:38,소주,1,5000
2025-07-31,21:44,맥주,1,5000
2025-07-31,21:52,소주,1,5000
2025-07-31,22:06,소주,1,5000
2025-07-31,22:10,오돌뼈,1,17000
2025-07-31,22:11,오돌뼈,1,17000
2025-07-31,22:19,맥주,1,5000
2025-07-31,22:20,오돌뼈,1,17000
2025-07-31,22:24,소주,1,5000
2025-07-31,22:29,맥주,1,5000
2025-07-31,22:32,김치전,1,15000
2025-07-31,22:46,하이볼,1,7000
2025-07-31,22:54,하이볼,1,7000
2025-07-31,22:58,계란찜,1,7000
2025-07-31,23:39,맥주,1,5000
2025-08-01,18:56,오돌뼈,1,17000
2025-08-01,19:15,맥주,1,5000
2025-08-01,19:16,닭발,1,18000
2025-08-01,19:23,오돌뼈,1,17000
2025-08-01,19:35,김치전,1,15000
2025-08-01,20:06,오돌뼈,1,17000
2025-08-01,20:11,소주,1,5000
2025-08-01,20:20,맥주,1,5000
2025-08-01,20:21,하이볼,1,7000
2025-08-01,20:23,계란찜,1,7000
2025-08-01,20:29,김치전,1,15000
2025-08-01,20:35,맥주,1,5000
2025-08-01,20:35,오돌뼈,1,17000
2025-08-01,20:38,맥주,1,5000
2025-08-01,20:48,소주,1,5000
2025-08-01,20:49,하이볼,1,7000
2025-08-01,20:54,김치전,1,15000
2025-08-01,20:58,소주,1,5000
2025-08-01,20:58,닭발,1,18000
2025-08-01,21:01,소주,1,5000
2025-08-01,21:10,하이볼,1,7000
2025-08-01,21:30,닭발,1,18000
2025-08-01,21:41,하이볼,1,7000
2025-08-01,21:43,김치전,1,15000
2025-08-01,21:48,소주,1,5000
2025-08-01,21:52,김치전,1,15000
2025-08-01,21:55,소주,1,5000
2025-08-01,21:57,닭발,1,18000
2025-08-01,21:58,맥주,1,5000
2025-08-01,22:10,계란찜,1,7000
2025-08-01,22:11,소주,1,5000
2025-08-01,22:11,닭발,1,18000
2025-08-01,22:13,하이볼,1,7000
2025-08-01,22:19,닭발,1,18000
2025-08-01,22:27,맥주,1,5000
2025-08-01,22:28,맥주,1,5000
2025-08-01,22:31,오돌뼈,1,17000
2025-08-01,22:40,소주,1,5000
2025-08-01,23:04,맥주,1,5000
2025-08-01,23:13,맥주,1,5000
2025-08-01,23:50,소주,1,5000
2025-08-02,20:01,맥주,1,5000
2025-08-02,20:12,소주,1,5000
2025-08-02,20:14,맥주,1,5000
2025-08-02,20:16,김치전,1,15000
2025-08-02,20:18,하이볼,1,7000
2025-08-02,20:27,김치전,1,15000
2025-08-02,20:32,소주,1,5000
2025-08-02,20:32,소주,1,5000
2025-08-02,20:37,맥주,1,5000
2025-08-02,20:47,김치전,1,15000
2025-08-02,20:48,계란찜,1,7000
2025-08-02,20:49,맥주,1,5000
2025-08-02,20:49,계란찜,1,7000
2025-08-02,20:53,소주,1,5000
2025-08-02,21:04,오돌뼈,1,17000
2025-08-02,21:05,맥주,1,5000
2025-08-02,21:06,계란찜,1,7000
2025-08-02,21:08,계란찜,1,7000
2025-08-02,21:11,하이볼,1,7000
2025-08-02,21:17,오돌뼈,1,17000
2025-08-02,21:21,닭발,1,18000
2025-08-02,21:21,김치전,1,15000
2025-08-02,21:23,소주,1,5000
2025-08-02,21:23,닭발,1,18000
2025-08-02,21:24,김치전,1,15000
2025-08-02,21:28,하이볼,1,7000
2025-08-02,21:31,하이볼,1,7000
2025-08-02,21:33,계란찜,1,7000
2025-08-02,21:36,닭발,1,18000
2025-08-02,21:39,오돌뼈,1,17000
2025-08-02,21:45,하이볼,1,7000
2025-08-02,21:53,하이볼,1,7000
2025-08-02,21:53,닭발,1,18000
2025-08-02,21:54,닭발,1,18000
2025-08-02,21:55,김치전,1,15000
2025-08-02,21:58,맥주,1,5000
2025-08-02,22:02,하이볼,1,7000
2025-08-02,22:03,소주,1,5000
2025-08-02,22:07,소주,1,5000
2025-08-02,22:10,닭발,1,18000
2025-08-02,22:15,맥주,1,5000
2025-08-02,22:16,맥주,1,5000
2025-08-02,22:59,맥주,1,5000
2025-08-02,23:02,소주,1,5000
2025-08-02,23:10,하이볼,1,7000
2025-08-02,23:46,소주,1,5000
2025-08-03,19:37,닭발,1,18000
2025-08-03,20:07,오돌뼈,1,17000
2025-08-03,20:21,소주,1,5000
2025-08-03,20:23,오돌뼈,1,17000
2025-08-03,20:32,맥주,1,5000
2025-08-03,20:59,맥주,1,5000
2025-08-03,21:02,김치전,1,15000
2025-08-03,21:13,소주,1,5000
2025-08-03,21:29,오돌뼈,1,17000
2025-08-03,21:33,하이볼,1,7000
2025-08-03,21:37,맥주,1,5000
2025-08-03,21:51,하이볼,1,7000
2025-08-03,22:22,맥주,1,5000
2025-08-03,22:24,오돌뼈,1,17000
2025-08-03,22:29,소주,1,5000
2025-08-03,22:45,계란찜,1,7000
2025-08-03,22:54,소주,1,5000
2025-08-03,23:12,소주,1,5000
2025-08-04,19:01,맥주,1,5000
2025-08-04,19:47,맥주,1,5000
2025-08-04,20:06,하이볼,1,7000
2025-08-04,20:25,김치전,1,15000
2025-08-04,20:47,오돌뼈,1,17000
2025-08-04,20:51,닭발,1,18000
2025-08-04,21:02,맥주,1,5000
2025-08-04,21:11,오돌뼈,1,17000
2025-08-04,21:12,김치전,1,15000
2025-08-04,21:17,소주,1,5000
2025-08-04,21:34,닭발,1,18000
2025-08-04,21:50,김치전,1,15000
2025-08-04,21:52,소주,1,5000
2025-08-04,21:52,소주,1,5000
2025-08-04,22:01,소주,1,5000
2025-08-04,22:02,소주,1,5000
2025-08-04,22:12,맥주,1,5000
2025-08-04,22:37,하이볼,1,7000
2025-08-04,22:50,맥주,1,5000
2025-08-04,23:14,소주,1,5000
2025-08-04,23:43,소주,1,5000
2025-08-04,23:44,오돌뼈,1,17000
2025-08-05,19:19,오돌뼈,1,17000
2025-08-05,19:30,오돌뼈,1,17000
2025-08-05,19:40,오돌뼈,1,17000
2025-08-05,19:47,닭발,1,18000
2025-08-05,19:56,소주,1,5000
2025-08-05,19:56,소주,1,5000
2025-08-05,20:11,맥주,1,5000
2025-08-05,20:29,오돌뼈,1,17000
2025-08-05,20:33,닭발,1,18000
2025-08-05,20:49,오돌뼈,1,17000
2025-08-05,20:52,맥주,1,5000
2025-08-05,21:00,맥주,1,5000
2025-08-05,21:00,닭발,1,18000
2025-08-05,21:14,김치전,1,15000
2025-08-05,21:15,계란찜,1,7000
2025-08-05,21:30,닭발,1,18000
2025-08-05,21:32,계란찜,1,7000
2025-08-05,21:37,맥주,1,5000
2025-08-05,21:40,김치전,1,15000
2025-08-05,21:42,김치전,1,15000
2025-08-05,21:44,하이볼,1,7000
2025-08-05,21:48,하이볼,1,7000
2025-08-05,22:08,소주,1,5000
2025-08-05,22:11,닭발,1,18000
2025-08-05,22:27,계란찜,1,7000
2025-08-05,22:32,맥주,1,5000
2025-08-05,22:40,소주,1,5000
2025-08-05,22:41,하이볼,1,7000
2025-08-05,22:45,소주,1,5000
2025-08-05,22:45,오돌뼈,1,17000
2025-08-05,23:10,소주,1,5000
2025-08-06,19:24,맥주,1,5000
2025-08-06,19:46,계란찜,1,7000
2025-08-06,19:53,소주,1,5000
2025-08-06,20:00,맥주,1,5000
2025-08-06,20:05,소주,1,5000
2025-08-06,20:12,오돌뼈,1,17000
2025-08-06,20:24,맥주,1,5000
2025-08-06,20:39,소주,1,5000
2025-08-06,20:44,맥주,1,5000
2025-08-06,20:54,소주,1,5000
2025-08-06,20:57,소주,1,5000
2025-08-06,21:04,맥주,1,5000
2025-08-06,21:18,소주,1,5000
2025-08-06,21:27,오돌뼈,1,17000
2025-08-06,21:31,닭발,1,18000
2025-08-06,21:34,소주,1,5000
2025-08-06,21:38,맥주,1,5000
2025-08-06,21:41,닭발,1,18000
2025-08-06,21:50,하이볼,1,7000
2025-08-06,22:09,닭발,1,18000
2025-08-06,22:13,오돌뼈,1,17000
2025-08-06,22:21,계란찜,1,7000
2025-08-06,22:26,맥주,1,5000
2025-08-06,22:44,오돌뼈,1,17000
2025-08-07,19:16,김치전,1,15000
2025-08-07,19:34,하이볼,1,7000
2025-08-07,19:35,맥주,1,5000
2025-08-07,20:18,맥주,1,5000
2025-08-07,20:21,닭발,1,18000
2025-08-07,20:22,소주,1,5000
2025-08-07,20:27,맥주,1,5000
2025-08-07,20:29,소주,1,5000
2025-08-07,20:29,계란찜,1,7000
2025-08-07,20:30,닭발,1,18000
2025-08-07,20:34,계란찜,1,7000
2025-08-07,20:50,하이볼,1,7000
2025-08-07,20:58,김치전,1,15000
2025-08-07,21:06,소주,1,5000
2025-08-07,21:08,닭발,1,18000
2025-08-07,21:18,김치전,1,15000
2025-08-07,21:26,소주,1,5000
2025-08-07,21:43,맥주,1,5000
2025-08-07,21:51,맥주,1,5000
2025-08-07,21:54,계란찜,1,7000
2025-08-07,22:23,오돌뼈,1,17000
2025-08-07,22:30,닭발,1,18000
2025-08-07,22:30,김치전,1,15000
2025-08-07,22:31,맥주,1,5000
2025-08-07,22:34,닭발,1,18000
2025-08-07,22:35,닭발,1,18000
2025-08-07,22:39,오돌뼈,1,17000
2025-08-07,22:47,김치전,1,15000
2025-08-07,22:54,맥주,1,5000
2025-08-07,22:57,소주,1,5000
2025-08-07,23:22,하이볼,1,7000
2025-08-07,23:34,하이볼,1,7000
2025-08-07,23:45,소주,1,5000
2025-08-08,19:19,소주,1,5000
2025-08-08,19:19,소주,1,5000
2025-08-08,20:03,맥주,1,5000
2025-08-08,20:04,하이볼,1,7000
2025-08-08,20:33,맥주,1,5000
2025-08-08,20:36,맥주,1,5000
2025-08-08,20:42,하이볼,1,7000
2025-08-08,20:45,소주,1,5000
2025-08-08,20:59,소주,1,5000
2025-08-08,21:01,소주,1,5000
2025-08-08,21:05,오돌뼈,1,17000
2025-08-08,21:08,맥주,1,5000
2025-08-08,21:15,맥주,1,5000
2025-08-08,21:15,김치전,1,15000
2025-08-08,21:17,소주,1,5000
2025-08-08,21:22,맥주,1,5000
2025-08-08,21:29,하이볼,1,7000
2025-08-08,21:34,계란찜,1,7000
2025-08-08,21:37,소주,1,5000
2025-08-08,21:38,맥주,1,5000
2025-08-08,21:48,계란찜,1,7000
2025-08-08,21:56,하이볼,1,7000
2025-08-08,21:56,닭발,1,18000
2025-08-08,21:57,맥주,1,5000
2025-08-08,22:01,김치전,1,15000
2025-08-08,22:06,오돌뼈,1,17000
2025-08-08,22:07,소주,1,5000
2025-08-08,22:08,하이볼,1,7000
2025-08-08,22:18,소주,1,5000
2025-08-08,22:18,계란찜,1,7000
2025-08-08,22:19,맥주,1,5000
2025-08-08,22:20,하이볼,1,7000
2025-08-08,22:21,소주,1,5000
2025-08-08,22:24,닭발,1,18000
2025-08-08,22:42,맥주,1,5000
2025-08-08,22:42,오돌뼈,1,17000
2025-08-08,22:53,닭발,1,18000
2025-08-08,23:08,소주,1,5000
2025-08-08,23:13,소주,1,5000
2025-08-09,18:54,닭발,1,18000
2025-08-09,19:08,오돌뼈,1,17000
2025-08-09,20:09,하이볼,1,7000
2025-08-09,20:19,소주,1,5000
2025-08-09,20:22,김치전,1,15000
2025-08-09,20:26,계란찜,1,7000
2025-08-09,20:32,계란찜,1,7000
2025-08-09,20:33,맥주,1,5000
2025-08-09,20:41,오돌뼈,1,17000
2025-08-09,20:50,오돌뼈,1,17000
2025-08-09,20:52,김치전,1,15000
2025-08-09,21:04,김치전,1,15000
2025-08-09,21:06,하이볼,1,7000
2025-08-09,21:23,소주,1,5000
2025-08-09,21:25,소주,1,5000
2025-08-09,21:25,하이볼,1,7000
2025-08-09,21:30,맥주,1,5000
2025-08-09,21:36,소주,1,5000
2025-08-09,21:36,맥주,1,5000
2025-08-09,21:37,오돌뼈,1,17000
2025-08-09,21:41,오돌뼈,1,17000
2025-08-09,21:43,오돌뼈,1,17000
2025-08-09,21:55,소주,1,5000
2025-08-09,21:57,맥주,1,5000
2025-08-09,21:59,맥주,1,5000
2025-08-09,22:02,계란찜,1,7000
2025-08-09,22:05,닭발,1,18000
2025-08-09,22:13,소주,1,5000
2025-08-09,22:21,맥주,1,5000
2025-08-09,22:22,오돌뼈,1,17000
2025-08-09,22:33,맥주,1,5000
2025-08-09,22:54,계란찜,1,7000
2025-08-09,23:06,맥주,1,5000
2025-08-09,23:11,계란찜,1,7000
2025-08-09,23:14,계란찜,1,7000
2025-08-09,23:42,김치전,1,15000
2025-08-09,23:50,소주,1,5000
2025-08-09,23:50,닭발,1,18000
2025-08-10,19:19,김치전,1,15000
2025-08-10,19:30,계란찜,1,7000
2025-08-10,19:37,김치전,1,15000
2025-08-10,20:10,소주,1,5000
2025-08-10,20:17,닭발,1,18000
2025-08-10,20:29,하이볼,1,7000
2025-08-10,20:51,소주,1,5000
2025-08-10,21:02,하이볼,1,7000
2025-08-10,21:34,하이볼,1,7000
2025-08-10,21:36,하이볼,1,7000
2025-08-10,21:49,맥주,1,5000
2025-08-10,21:51,계란찜,1,7000
2025-08-10,22:05,김치전,1,15000
2025-08-10,22:38,닭발,1,18000
2025-08-10,23:11,소주,1,5000
2025-08-10,23:31,하이볼,1,7000
2025-08-11,19:34,닭발,1,18000
2025-08-11,19:53,소주,1,5000
2025-08-11,19:57,계란찜,1,7000
